id,english,luganda
2KI23,"And the sons of the prophets that were at Bethel came forth to Elisha, and said unto him, Knowest thou that the LORD will take away thy master from thy head to day? And he said, Yea, I know it; hold ye your peace.","Awo abaana ba bannabbi abaali e Beseri ne bafuluma eri Erisa, ne bamugamba nti Omanyi nga Mukama anaggya mukama wo ku mutwe gwo leero? N'ayogera nti Weewaawo, mmanyi; mmwe musirike."
2KI24,"And Elijah said unto him, Elisha, tarry here, I pray thee; for the LORD hath sent me to Jericho. And he said, As the LORD liveth, and as thy soul liveth, I will not leave thee. So they came to Jericho.","Awo Eriya n'amugamba nti Erisa, beera wano. nkwegayiridde; kubanga Mukama antumye e Yeriko. N'ayogera nti Nga Mukama bw’ali omulamu n'emmeeme yo nga bw'eri ennamu, sijja kukuleka. Awo ne bajja e Yeriko."
2KI25,"And the sons of the prophets that were at Jericho came to Elisha, and said unto him, Knowest thou that the LORD will take away thy master from thy head to day? And he answered, Yea, I know it; hold ye your peace.","Awo abaana ba bannabbi abaali e Yeriko ne bafuluma eri Erisa, ne basemberera Erisa ne bamugamba nti Omanyi nga Mukama anaggya mukama wo ku mutwe gwo leero? N'addamu nti Weewaawo, mmanyi; mmwe musirike."
2KI26,"And Elijah said unto him, Tarry, I pray thee, here; for the LORD hath sent me to Jordan. And he said, As the LORD liveth, and as thy soul liveth, I will not leave thee. And they two went on.","Awo Eriya n'amugamba nti Nkwegayiridde, beera wano; kubanga Mukama antumye e Yoludaani. N'ayogera nti nga Mukama bw'ali omulamu n'emmeeme yo nga bw'eri ennamu, sijja kukuleka. Awo abo bombi ne batambula."
2KI27,"And fifty men of the sons of the prophets went, and stood to view afar off: and they two stood by Jordan.",Awo abasajja amakumi ataano ab'oku baana ba bannabbi ne bagenda ne bayimirira okuboolekera wala nabo; abo bombi ne bayimirira ku Yoludaani.
2KI28,"And Elijah took his mantle, and wrapped it together, and smote the waters, and they were divided hither and thither, so that they two went over on dry ground.",Awo Eriya n'addira omunagiro gwe n'aguzinga wamu n'akuba amazzi ne gaawulibwamu eruuyi n'eruuyi n'okuyita ne bayita bombi ku lukalu.
2KI29,"And it came to pass, when they were gone over, that Elijah said unto Elisha, Ask what I shall do for thee, before I be taken away from thee. And Elisha said, I pray thee, let a double portion of thy spirit be upon me.",Awo olwatuuka bwe baamala okusomoka Eriya n'agamba Erisa nti Saba kye nnaakukolera nga sinnaba kukuggibwako. Erisa n'ayogera nti Nkwegayiridde emigabo ebiri egy'omwoyo gwo gibere ku nze.
2KI210,"And he said, Thou hast asked a hard thing: nevertheless, if thou see me when I am taken from thee, it shall be so unto thee; but if not, it shall not be so.",N'ayogera nti Osabye kizibu: naye bw'onondaba bwe nnaakuggibwako kinaaba bwe kityo gy'oli; naye bw'otondabe tekiibe bwe kityo.
2KI211,"And it came to pass, as they still went on, and talked, that, behold, there appeared a chariot of fire, and horses of fire, and parted them both asunder; and Elijah went up by a whirlwind into heaven.","Awo olwatuuka nga bakyatambula nga boogera, laba, ne walabika eggaali ery'omuliro n'embalaasi ez'omuliro ne zibaawula bombi; Eriya n'alinnya mu ggulu n'embuyaga ez'omuzimu."
2KI212,"And Elisha saw it, and he cried, My father, my father, the chariot of Israel, and the horsemen thereof. And he saw him no more: and he took hold of his own clothes, and rent them in two pieces.","Era Erisa n'akiraba n'ayogerera waggulu nti Kitange, kitange, amagaali ga Isiraeri n'embalaasi ze! N'atambula nate: n'akwata ebyambalo bye n'abiyuzaamu ebitundu bibiri."
2KI213,"He took up also the mantle of Elijah that fell from him, and went back, and stood by the bank of Jordan;","Era n'alonda n'ekyambalo kya Eriya ky'asudde, n'addayo n'ayimirira ku lubalama lwa Yoludaani."
2KI214,"And he took the mantle of Elijah that fell from him, and smote the waters, and said, Where is the LORD God of Elijah? and when he also had smitten the waters, they parted hither and thither: and Elisha went over.","N'addira ekyambalo kya Eriya ky'asudde, n'akuba amazzi n'ayogera nti Ali luuyi wa Mukama Katonda wa Eriya? awo ng'amaze okukuba amazzi naye, ne gaawulibwamu eruuyi n'eruuyi: Erisa n'asomoka."
2KI215,"And when the sons of the prophets which were to view at Jericho saw him, they said, The spirit of Elijah doth rest on Elisha. And they came to meet him, and bowed themselves to the ground before him.","Awo abaana ba bannabbi abaali e Yeriko okumwolekera bwe baamulaba, ne boogera nti Omwoyo gwa Eriya gutuula ku Erisa. Ne bajja okumusisinkana, ne bavuunama mu maaso ge."
2KI216,"And they said unto him, Behold now, there be with thy servants fifty strong men; let them go, we pray thee, and seek thy master: lest peradventure the Spirit of the LORD hath taken him up, and cast him upon some mountain, or into some valley. And he said, Ye shall not send.",Awo ne bamugamba nti Laba nno waliwo abasajja amakumi ataano ab'amaanyi wamu n'abaddu bo; tukwegayiridde bagende banoonye mukama wo: mpozzi omwoyo gwa Mukama gumusitudde ne gumusuula ku lusozi oba mu kiwonvu; N'ayogera nti Temutuma.
2KI217,"And when they urged him till he was ashamed, he said, Send. They sent therefore fifty men; and they sought three days, but found him not.","Awo bwe baamutayirira okutuusa ensonyi lwe zaamukwata, n'ayogera nti Mutume. Awo ne batuma abasajja amakumi ataano; ne banoonyeza ennaku ssatu naye ne batamulaba."
2KI218,"And when they came again to him, (for he tarried at Jericho,) he said unto them, Did I not say unto you, Go not?",Awo ne bakomawo gy'ali ng'akyalinda e Yeriko; n'abagamba nti Saabagamba nti Temugenda?
2KI219,"And the men of the city said unto Elisha, Behold, I pray thee, the situation of this city is pleasant, as my lord seeth: but the water is naught, and the ground barren.","Awo abasajja ab'omu kibuga ne bagamba Erisa nti Laba, tukwegayiridde, awali ekibuga kino walungi nga mukama wange bw'alaba: naye amazzi tegaliiko kye gagasa, n'ensi tekuza mmere."
2KI220,"And he said, Bring me a new cruse, and put salt therein. And they brought it to him.","N'ayogera nti Mundeetere akasumbi akaggya, muteeke omwo omunnyo. Ne bakaleeta gy'ali."
2KI191,"And it came to pass, when king Hezekiah heard it, that he rent his clothes, and covered himself with sackcloth, and went into the house of the LORD.",Awo olwatuuka kabaka Keezeekiya bwe yakiwulira n'ayuza ebyambalo bye ne yeesiiga evvu n'ayingira mu nnyumba ya Mukama.
2KI192,"And he sent Eliakim, which was over the household, and Shebna the scribe, and the elders of the priests, covered with sackcloth, to Isaiah the prophet the son of Amoz.",N'atuma Eriyakimu eyali saabakaaki ne Sebuna omuwandiisi n'abakadde ab'oku bakabona nga bambadde ebibukutu eri Isaaya nnabbi mutabani wa Amozi.
2KI193,"And they said unto him, Thus saith Hezekiah, This day is a day of trouble, and of rebuke, and blasphemy; for the children are come to the birth, and there is not strength to bring forth.","Ne bamugamba nti Bw'atyo bw'ayogera Keezeekiya nti Olunaku luno lunaku lwa buyinike era lwa kunenyezebwa era lwa kuvumibwa: kubanga abaana batuuse okuzaalibwa, so tewali maanyi ga kuzaala."
2KI194,"It may be the LORD thy God will hear all the words of Rabshakeh, whom the king of Assyria his master hath sent to reproach the living God; and will reprove the words which the LORD thy God hath heard: wherefore lift up thy prayer for the remnant that are left.","Mpozzi Mukama Katonda wo anaawulira ebigambo byonna ebya Labusake kabaka w'e Bwasuli mukama we gwe yatuma okuvuma Katonda omulamu, era n'anenya ebigambo Mukama Katonda wo by'awulidde: kale yimusa okusaba kwo ku lwabo abasigadde."
2KI195,So the servants of king Hezekiah came to Isaiah.,Awo abaddu ba kabaka Keezeekiya ne bajja eri Isaaya.
2KI196,"And Isaiah said unto them, Thus shall ye say to your master, Thus saith the LORD, Be not afraid of the words which thou hast heard, with which the servants of the king of Assyria have blasphemed me.",Awo Isaaya n'abagamba nti Bwe mutyo bwe muba mugamba mukama wammwe nti Bw'atyo bw'ayogera Mukama nti Totya bigambo by'owulidde abaddu ba kabaka w'e Bwasuli kye banzivodde.
2KI197,"Behold, I will send a blast upon him, and he shall hear a rumour, and shall return to his own land; and I will cause him to fall by the sword in his own land.","Laba, naateeka omwoyo mu ye, kale anaawulira ekigambo n'addayo mu nsi ye; nange ndimugwisa n'ekitala mu nsi ye ye."
2KI198,"So Rabshakeh returned, and found the king of Assyria warring against Libnah: for he had heard that he was departed from Lachish.",Awo Labusake n'addayo n'asanga kabaka w'e Bwasuli ng'alwana ne Libuna: kubanga yali awulidde ng'avudde ku Lakisi.
2KI199,"And when he heard say of Tirhakah king of Ethiopia, Behold, he is come out to fight against thee: he sent messengers again unto Hezekiah, saying,","Awo bwe yawulira nga boogera ku Tiraka kabaka w'e Esiyoopya nti Laba, atabadde okulwana naawe: n'atumira nate Keezeekiya ababaka ng'ayogera nti"
2KI1910,"Thus shall ye speak to Hezekiah king of Judah, saying, Let not thy God in whom thou trustest deceive thee, saying, Jerusalem shall not be delivered into the hand of the king of Assyria.",Bwe mutyo bwe muba mugamba Keezeekiya kabaka wa Yuda nti Katonda wo gwe weesiga takulimbanga ng'ayogera nti Yerusaalemi tekirigabulwa mu mukono gwa kabaka w'e Bwasuli.
2KI1911,"Behold, thou hast heard what the kings of Assyria have done to all lands, by destroying them utterly: and shalt thou be delivered?","Laba, wawulira bakabaka b'e Bwasuli bye baakola ensi zonna nga bazizikiririza ddala, naawe olirokoka?"
2KI1912,"Have the gods of the nations delivered them which my fathers have destroyed; as Gozan, and Haran, and Rezeph, and the children of Eden which were in Thelasar?","Bakatonda b'amawanga baabalokola abo bajjajjange be baazikiriza, Gozani ne Kalani ne Lezefu n'abaana ba Edeni abali mu Terasali?"
2KI1913,"Where is the king of Hamath, and the king of Arpad, and the king of the city of Sepharvaim, of Hena, and Ivah?","Kabaka w'e Kamasi ali ludda wa ne kabaka w'e Alupadi ne kabaka w'ekibuga Sefavayimu, ow'e Kena n'ow'e Yiva?"
2KI1914,"And Hezekiah received the letter of the hand of the messengers, and read it: and Hezekiah went up into the house of the LORD, and spread it before the LORD.","Awo Keezeekiya n'atoola ebbaluwa mu mukono gw'ababaka n'agisoma: awo Keezeekiya n'ayambuka mu nnyumba ya Mukama, n'agyanjuluza mu maaso ga Mukama."
2KI1915,"And Hezekiah prayed before the LORD, and said, O LORD God of Israel, which dwellest between the cherubims, thou art the God, even thou alone, of all the kingdoms of the earth; thou hast made heaven and earth.","Awo Keezeekiya n'asaba mu maaso ga Mukama n'ayogera nti Ai Mukama Katonda wa Isiraeri, atuula ku bakerubi, ggwe Katonda, ggwe wekka, ow'obwakabaka bwonna obw'ensi; ggwe wakola eggulu n'ensi."
2KI1916,"LORD, bow down thine ear, and hear: open, LORD, thine eyes, and see: and hear the words of Sennacherib, which hath sent him to reproach the living God.","Tega okutu kwo, ai Mukama, owulire; zibula amaaso go; ai Mukama, olabe: owulire ebigambo bya Sennakeribu by'amutumye okuvuma Katonda omulamu."
2KI1917,"Of a truth, LORD, the kings of Assyria have destroyed the nations and their lands,","Mazima, Mukama, bakabaka b'e Bwasuli baazikiriza amawanga n'ensi zaabwe,"
2KI1918,"And have cast their gods into the fire: for they were no gods, but the work of men's hands, wood and stone: therefore they have destroyed them.","era baasuula bakatonda baabwe mu muliro: kubanga tebaali bakatonda naye mulimu gwa mikono gya bantu, emiti n'amayinja; kyebaava babazikiriza."
2KI1919,"Now therefore, O LORD our God, I beseech thee, save thou us out of his hand, that all the kingdoms of the earth may know that thou art the LORD God, even thou only.","Kale nno, ai Mukama Katonda waffe, tulokole, nkwegayiridde, mu mukono gwe obwakabaka bwonna obw'ensi bamanye nga ggwe Mukama Katonda, ggwe wekka."
2KI1920,"Then Isaiah the son of Amoz sent to Hezekiah, saying, Thus saith the LORD God of Israel, That which thou hast prayed to me against Sennacherib king of Assyria I have heard.","Awo Isaaya mutabani wa Amozi n'atumira Keezeekiya ng'ayogera nti Bw'atyo bw'ayogera Mukama Katonda wa Isiraeri nti Kubanga onsabye olwa Sennakeribu kabaka w'e Bwasuli, nkuwulidde."
2KI1921,"This is the word that the LORD hath spoken concerning him; The virgin the daughter of Zion hath despised thee, and laughed thee to scorn; the daughter of Jerusalem hath shaken her head at thee.","Kino kye kigambo Mukama ky'ayogedde ku ye: nti Omuwala wa Sayuuni atamanyanga musajja akunyoomye, akusekeredde; omuwala wa Yerusaalemi akunyeenyerezza omutwe."
2KI1922,"Whom hast thou reproached and blasphemed? and against whom hast thou exalted thy voice, and lifted up thine eyes on high? even against the Holy One of Israel.",Ani gw'ovumye gw'ovodde? ani gw'ogulumirizzaako eddoboozi lyo n'oyimusa waggulu amaaso go? ku Mutukuvu owa Isiraeri.
2KI1923,"By thy messengers thou hast reproached the LORD, and hast said, With the multitude of my chariots I am come up to the height of the mountains, to the sides of Lebanon, and will cut down the tall cedar trees thereof, and the choice fir trees thereof: and I will enter into the lodgings of his borders, and into the forest of his Carmel.","Ovumidde Mukama mu babaka bo n'oyogera nti Nninnye ku ntiko y'ensozi n'olufulube lw'amagaali gange, ku njuyi ez'omunda eza Lebanooni; era nditema emivule gyako emiwanvu n'emiberosi gyako egisinga obulungi: era ndiyingira mu kisulo kyako ekikomereddeyo, mu kibira eky'ennimiro yaako engimu."
2KI1924,"I have digged and drunk strange waters, and with the sole of my feet have I dried up all the rivers of besieged places.","Nsimye, nnywedde amazzi ag'abannaggwanga, era ndikaza n'ebigere byange emigga gyonna egy'e Misiri:"
2KI1925,"Hast thou not heard long ago how I have done it, and of ancient times that I have formed it? now have I brought it to pass, that thou shouldest be to lay waste fenced cities into ruinous heaps.","Tewawulira bwe nnakikola edda, ne nkibumba okuva mu biro eby'edda? kaakano nkituukirizza obeere wa kuzikiriza bibuga ebiriko enkomera n'obifuula ebifunvu eby'amatongo."
2KI1926,"Therefore their inhabitants were of small power, they were dismayed and confounded; they were as the grass of the field, and as the green herb, as the grass on the housetops, and as corn blasted before it be grown up.","Ababituulamu kyebava babeera n'amaanyi amatono, ne batekemuka ne bakeŋŋentererwa; ne baba ng'essubi ery'omu ttale era ng'omuddo omubisi, ng'essubi eriri waggulu ku nnyumba, era ng'eŋŋaano ekaze nga tennakula."
2KI1927,"But I know thy abode, and thy going out, and thy coming in, and thy rage against me.",Naye mmanyi okutuula kwo n'okufuluma kwo n'okuyingira kwo ne bw'ondalukira.
2KI1928,"Because thy rage against me and thy tumult is come up into mine ears, therefore I will put my hook in thy nose, and my bridle in thy lips, and I will turn thee back by the way by which thou camest.","Kubanga ondalukira era kubanga essukuti lyo lirinnye mu matu gange, kyendiva nteeka eddobo lyange mu nnyindo zo n'olukoba lwange mu mimwa gyo, ne nkuddizaayo mu kkubo lye wafulumamu."
